Concept MoodTag1 MoodTag2 Semantic1 Semantic2 Semantic3 Semantic4 Semantic5
exanthema_subitum interesting joyful venereal_disease disease infectious_disease plant_disease contagious_disease
vincent's_angina interesting joyful cholera_infantum streptococcal_sore_throat necrotizing_enterocolitis venereal_disease contagious_disease
necrotizing_enterocolitis interesting joyful cholera_infantum vincent's_angina streptococcal_sore_throat venereal_disease disease
q_fever interesting joyful typhus infectious_disease venereal_disease contagious_disease sweating_sickness
sweating_sickness interesting joyful infectious_disease venereal_disease contagious_disease q_fever typhus
atypical_pneumonia interesting joyful lobar_pneumonia interstitial_pneumonia influenza double_pneumonia venereal_disease
double_pneumonia interesting joyful lobar_pneumonia interstitial_pneumonia influenza atypical_pneumonia venereal_disease
interstitial_pneumonia interesting joyful lobar_pneumonia influenza atypical_pneumonia double_pneumonia venereal_disease
lobar_pneumonia interesting joyful double_pneumonia interstitial_pneumonia influenza atypical_pneumonia venereal_disease
ablepharia interesting joyful tetartanopia tetralogy_of_fallot fetal_distress monochromacy aberrance
tetartanopia interesting joyful ablepharia tetralogy_of_fallot fetal_distress monochromacy aberrance
gaucher's_disease interesting joyful fanconi's_anemia metabolic_disorder diabetes polygenic_disorder huntington's_chorea
huntington's_chorea interesting joyful fanconi's_anemia diabetes polygenic_disorder limb-girdle_muscular_dystrophy gaucher's_disease
limb-girdle_muscular_dystrophy interesting joyful fanconi's_anemia diabetes polygenic_disorder huntington's_chorea gaucher's_disease
fanconi's_anemia interesting joyful diabetes polygenic_disorder huntington's_chorea limb-girdle_muscular_dystrophy gaucher's_disease
cholera_infantum interesting joyful vincent's_angina streptococcal_sore_throat necrotizing_enterocolitis venereal_disease disease
nonsocial_infection interesting joyful viral_infection streptococcal_sore_throat blood_poisoning venereal_disease disease
viral_infection interesting joyful nonsocial_infection streptococcal_sore_throat blood_poisoning venereal_disease disease
blood_poisoning interesting joyful fanconi's_anemia nonsocial_infection viral_infection streptococcal_sore_throat venereal_disease
ozone_sickness interesting joyful venereal_disease disease infectious_disease plant_disease contagious_disease
lagophthalmos interesting joyful ablepharia tetartanopia tetralogy_of_fallot fetal_distress monochromacy
algidity interesting joyful venereal_disease disease infectious_disease plant_disease contagious_disease
mastopathy interesting joyful pathology venereal_disease disease infectious_disease plant_disease
clawfoot interesting joyful talipes_equinus clubfoot venereal_disease disease infectious_disease
apple_blight interesting joyful stripe_blight celery_blight wheat_scab beet_blight spinach_blight
beet_blight interesting joyful stripe_blight celery_blight wheat_scab apple_blight spinach_blight
blister_blight interesting joyful stripe_blight celery_blight wheat_scab apple_blight beet_blight
cane_blight interesting joyful stripe_blight celery_blight wheat_scab apple_blight beet_blight
celery_blight interesting joyful stripe_blight wheat_scab apple_blight beet_blight spinach_blight
collar_blight interesting joyful stripe_blight celery_blight wheat_scab apple_blight beet_blight
wheat_scab interesting joyful stripe_blight celery_blight apple_blight beet_blight spinach_blight
peach_blight interesting joyful stripe_blight celery_blight wheat_scab apple_blight beet_blight
spinach_blight interesting joyful stripe_blight celery_blight wheat_scab apple_blight beet_blight
spur_blight interesting joyful stripe_blight celery_blight wheat_scab apple_blight beet_blight
stripe_blight interesting joyful celery_blight wheat_scab apple_blight beet_blight spinach_blight
tomato_blight interesting joyful stripe_blight celery_blight wheat_scab apple_blight beet_blight
atopic_dermatitis interesting joyful eczema_herpeticum eczema_vaccinatum venereal_disease disease infectious_disease
eczema_herpeticum interesting joyful atopic_dermatitis eczema_vaccinatum venereal_disease disease infectious_disease
eczema_vaccinatum interesting joyful prickly_heat eczema_herpeticum atopic_dermatitis exanthem attention_deficit_disorder
keratoderma interesting joyful venereal_disease disease infectious_disease plant_disease contagious_disease
keratosis_follicularis interesting joyful common_wart venereal_disease disease infectious_disease plant_disease
necrobiosis_lipoidica interesting joyful venereal_disease disease infectious_disease plant_disease contagious_disease
liposarcoma interesting joyful rhabdomyosarcoma lymphangioma chronic_lymphocytic_leukemia seminoma rhabdomyoma
chronic_lymphocytic_leukemia interesting joyful rhabdomyosarcoma lymphangioma seminoma liposarcoma rhabdomyoma
chronic_myelocytic_leukemia interesting joyful rhabdomyosarcoma lymphangioma chronic_lymphocytic_leukemia seminoma liposarcoma
rhabdomyosarcoma interesting joyful lymphangioma chronic_lymphocytic_leukemia seminoma liposarcoma rhabdomyoma
lymphangioma interesting joyful rhabdomyosarcoma chronic_lymphocytic_leukemia seminoma liposarcoma rhabdomyoma
seminoma interesting joyful rhabdomyosarcoma lymphangioma chronic_lymphocytic_leukemia liposarcoma rhabdomyoma
macular_edema interesting joyful retinopathy keratonosus acute_glaucoma macular_degeneration eye_disease
acute_glaucoma interesting joyful retinopathy keratonosus macular_edema macular_degeneration eye_disease
keratonosus interesting joyful retinopathy acute_glaucoma macular_edema macular_degeneration eye_disease
age-related_macular_degeneration interesting joyful retinopathy keratonosus acute_glaucoma macular_edema macular_degeneration
chronic_wasting_disease interesting joyful pullorum_disease hog_cholera psittacosis myxomatosis foot-and-mouth_disease
fowl_pest interesting joyful pullorum_disease hog_cholera psittacosis myxomatosis foot-and-mouth_disease
hog_cholera interesting joyful pullorum_disease psittacosis myxomatosis foot-and-mouth_disease fowl_pest
foot-and-mouth_disease interesting joyful pullorum_disease hog_cholera psittacosis myxomatosis fowl_pest
aminoaciduria joyful interesting attention_deficit_disorder confirmation sign business joy
kayser-fleischer_ring joyful interesting attention_deficit_disorder confirmation sign business joy
glucosuria joyful interesting glycosuria attention_deficit_disorder confirmation sign business
glycosuria joyful interesting glucosuria attention_deficit_disorder confirmation sign business
myxomatosis interesting joyful pullorum_disease hog_cholera psittacosis foot-and-mouth_disease fowl_pest
pullorum_disease interesting joyful hog_cholera psittacosis myxomatosis foot-and-mouth_disease fowl_pest
texas_fever interesting joyful pullorum_disease hog_cholera psittacosis myxomatosis foot-and-mouth_disease
tularemia interesting joyful pullorum_disease hog_cholera psittacosis myxomatosis foot-and-mouth_disease
hairy_root interesting joyful plant_disease stripe_blight celery_blight wheat_scab apple_blight
sweet-potato_ring_rot interesting joyful plant_disease stripe_blight celery_blight wheat_scab apple_blight
sedation interesting joyful condition venereal_disease disease infectious_disease qi
sudden_infant_death_syndrome interesting joyful attention_deficit_disorder confirmation sign business joy
iridoncus joyful interesting enlargement attention_deficit_disorder confirmation sign business
exanthem joyful interesting prickly_heat eczema_vaccinatum attention_deficit_disorder confirmation sign
melagra joyful interesting attention_deficit_disorder confirmation sign business joy
photalgia joyful interesting attention_deficit_disorder confirmation sign business joy
epidemic_pleurodynia interesting joyful infectious_disease venereal_disease contagious_disease q_fever typhus
systolic_murmur joyful interesting attention_deficit_disorder confirmation sign business joy
pancarditis joyful interesting acute_hemorrhagic_encephalitis paget's_disease panencephalitis attention_deficit_disorder confirmation
acute_hemorrhagic_encephalitis joyful interesting paget's_disease pancarditis panencephalitis attention_deficit_disorder confirmation
panencephalitis joyful interesting acute_hemorrhagic_encephalitis paget's_disease pancarditis attention_deficit_disorder confirmation
charley_horse joyful interesting attention_deficit_disorder confirmation sign business joy
hyperpyrexia interesting joyful attention_deficit_disorder confirmation sign business joy
anemia joyful interesting attention_deficit_disorder confirmation sign business joy
wheeziness joyful interesting attention_deficit_disorder confirmation sign business joy
morale interesting joyful curiosity fret consciousness state_of_mind mystery
delusions_of_grandeur interesting joyful visual_hallucination pink_elephants curiosity fret consciousness
pink_elephants interesting joyful visual_hallucination delusions_of_grandeur curiosity fret consciousness
mental_soundness interesting joyful sanity curiosity fret consciousness state_of_mind
generalized_anxiety_disorder interesting joyful disease state pathology curiosity concern
simple_phobia interesting joyful pyrophobia arachnophobia phobophobia phobia cynophobia
acrophobia interesting joyful pyrophobia simple_phobia arachnophobia phobophobia phobia
astraphobia interesting joyful pyrophobia simple_phobia arachnophobia phobophobia phobia
cryophobia interesting joyful pyrophobia simple_phobia arachnophobia phobophobia phobia
cyberphobia interesting joyful pyrophobia simple_phobia arachnophobia phobophobia phobia
phobophobia interesting joyful pyrophobia simple_phobia arachnophobia phobia cynophobia
pyrophobia interesting joyful simple_phobia arachnophobia phobophobia phobia cynophobia
taphephobia interesting joyful pyrophobia simple_phobia arachnophobia phobophobia phobia
